session_id,timestamp,source,device,converted
8341,2024-07-07 10:45:00,search,mobile,0
10420,2024-07-15 11:24:00,ad,mobile,1
6603,2024-06-30 14:39:00,direct,desktop,0
5403,2024-06-25 14:54:00,ad,tablet,0
7195,2024-07-02 08:45:00,ad,desktop,1
3103,2024-06-15 12:31:00,ad,desktop,1
5205,2024-06-24 07:44:00,ad,mobile,0
369,2024-06-02 10:40:00,direct,mobile,0
7209,2024-07-02 16:41:00,direct,desktop,0
5017,2024-06-23 10:37:00,direct,mobile,0
6963,2024-07-01 17:04:00,email,mobile,0
8861,2024-07-09 15:31:00,search,desktop,0
8609,2024-07-08 17:43:00,search,desktop,0
7937,2024-07-05 17:19:00,ad,desktop,0
5547,2024-06-25 09:38:00,email,mobile,0
10388,2024-07-15 12:00:00,search,mobile,0
3990,2024-06-19 08:14:00,direct,mobile,0
8485,2024-07-07 14:04:00,ad,mobile,0
4610,2024-06-21 13:35:00,email,mobile,0
6948,2024-07-01 07:28:00,direct,tablet,0
1994,2024-06-10 15:51:00,search,mobile,0
8391,2024-07-07 13:00:00,email,mobile,0
9512,2024-07-11 12:40:00,search,mobile,0
7473,2024-07-03 15:01:00,search,desktop,0
3898,2024-06-18 10:11:00,ad,tablet,0
515,2024-06-03 17:56:00,email,desktop,0
204,2024-06-01 15:30:00,social,desktop,0
5555,2024-06-25 17:27:00,search,desktop,0
3128,2024-06-15 07:14:00,ad,mobile,1
8654,2024-07-08 14:10:00,search,desktop,0
10164,2024-07-14 11:09:00,search,desktop,0
216,2024-06-01 14:37:00,search,mobile,0
1578,2024-06-08 09:20:00,ad,desktop,0
4409,2024-06-20 14:12:00,ad,mobile,1
175,2024-06-01 15:09:00,ad,mobile,0
9550,2024-07-12 14:22:00,direct,mobile,1
9963,2024-07-13 11:04:00,search,mobile,0
2818,2024-06-13 09:23:00,direct,mobile,0
1917,2024-06-09 14:35:00,social,mobile,0
5582,2024-06-25 08:07:00,email,desktop,0
9298,2024-07-11 15:08:00,email,desktop,0
7133,2024-07-02 13:36:00,ad,desktop,1
26,2024-06-01 08:05:00,search,mobile,0
8144,2024-07-06 07:38:00,direct,desktop,0
10125,2024-07-14 08:13:00,ad,mobile,0
530,2024-06-03 15:53:00,ad,mobile,0
6138,2024-06-28 09:09:00,email,desktop,1
2508,2024-06-12 09:22:00,ad,mobile,0
4316,2024-06-20 14:00:00,email,desktop,0
4376,2024-06-20 16:25:00,ad,desktop,0
2226,2024-06-11 17:06:00,ad,mobile,1
9169,2024-07-10 16:53:00,search,mobile,1
2998,2024-06-14 11:10:00,direct,mobile,0
4425,2024-06-20 17:46:00,search,mobile,0
1074,2024-06-05 15:40:00,search,mobile,0
2694,2024-06-12 11:43:00,direct,mobile,0
8189,2024-07-06 12:49:00,direct,desktop,0
5397,2024-06-25 14:34:00,ad,mobile,0
115,2024-06-01 07:05:00,direct,desktop,0
2988,2024-06-14 15:01:00,direct,mobile,0
6341,2024-06-28 14:51:00,search,mobile,0
748,2024-06-04 10:47:00,ad,desktop,0
5836,2024-06-26 09:36:00,email,tablet,0
10098,2024-07-13 11:10:00,search,desktop,0
3179,2024-06-15 13:48:00,direct,desktop,0
620,2024-06-03 15:14:00,ad,mobile,0
6104,2024-06-28 13:06:00,ad,mobile,0
767,2024-06-04 13:37:00,search,desktop,0
2044,2024-06-10 14:52:00,search,desktop,1
8172,2024-07-06 12:01:00,search,mobile,0
1919,2024-06-09 07:08:00,ad,mobile,0
2527,2024-06-12 11:44:00,search,desktop,0
5987,2024-06-27 10:40:00,search,desktop,0
1993,2024-06-10 16:23:00,ad,desktop,0
5470,2024-06-25 08:11:00,search,mobile,0
5162,2024-06-24 14:08:00,email,desktop,0
6427,2024-06-29 13:36:00,search,desktop,0
4331,2024-06-20 17:22:00,search,tablet,1
6795,2024-06-30 12:13:00,ad,desktop,0
2079,2024-06-10 09:17:00,ad,desktop,0
3876,2024-06-18 12:29:00,search,mobile,0
7173,2024-07-02 14:48:00,search,tablet,0
7548,2024-07-03 15:58:00,direct,mobile,0
2278,2024-06-11 17:59:00,ad,mobile,0
10113,2024-07-14 17:19:00,ad,mobile,0
6443,2024-06-29 15:33:00,search,desktop,0
5280,2024-06-24 12:07:00,email,mobile,0
2135,2024-06-10 11:14:00,search,desktop,0
8351,2024-07-07 15:22:00,search,desktop,0
9570,2024-07-12 10:51:00,ad,tablet,0
3664,2024-06-17 13:54:00,ad,mobile,0
3113,2024-06-15 15:57:00,ad,mobile,0
6657,2024-06-30 14:08:00,direct,mobile,0
262,2024-06-02 14:44:00,search,tablet,0
384,2024-06-02 14:48:00,ad,mobile,0
5254,2024-06-24 13:26:00,search,mobile,0
6993,2024-07-01 16:39:00,search,desktop,0
4858,2024-06-22 10:23:00,ad,mobile,0
3706,2024-06-17 11:44:00,email,desktop,0
3717,2024-06-17 10:48:00,search,mobile,1
1030,2024-06-05 15:15:00,email,mobile,0
3391,2024-06-16 16:22:00,ad,mobile,0
6008,2024-06-27 07:04:00,ad,tablet,0
1129,2024-06-06 15:42:00,search,desktop,0
8946,2024-07-09 16:09:00,search,mobile,0
2373,2024-06-11 08:19:00,search,desktop,0
7296,2024-07-02 12:39:00,ad,desktop,1
9741,2024-07-12 13:10:00,search,mobile,1
2880,2024-06-13 16:52:00,search,desktop,0
5203,2024-06-24 16:09:00,ad,mobile,0
3692,2024-06-17 09:38:00,ad,mobile,0
3778,2024-06-17 15:24:00,search,mobile,0
5238,2024-06-24 13:44:00,email,mobile,1
6911,2024-07-01 16:30:00,search,desktop,0
1816,2024-06-09 17:32:00,ad,mobile,0
5852,2024-06-26 16:38:00,direct,mobile,1
1229,2024-06-06 09:33:00,search,desktop,0
3621,2024-06-17 11:14:00,ad,desktop,0
3997,2024-06-19 09:20:00,search,mobile,0
6789,2024-06-30 08:42:00,search,mobile,0
2373,2024-06-11 08:19:00,search,desktop,0
6650,2024-06-30 10:12:00,search,mobile,0
167,2024-06-01 10:17:00,search,desktop,0
3604,2024-06-17 18:00:00,search,mobile,0
2616,2024-06-12 15:15:00,search,mobile,0
6988,2024-07-01 13:47:00,search,desktop,0
8801,2024-07-09 11:37:00,search,mobile,0
8547,2024-07-08 09:23:00,ad,tablet,1
2761,2024-06-13 17:41:00,ad,desktop,0
3738,2024-06-17 10:13:00,search,mobile,0
468,2024-06-02 11:12:00,ad,mobile,0
6884,2024-07-01 08:57:00,direct,mobile,0
3661,2024-06-17 17:03:00,search,mobile,0
6275,2024-06-28 17:14:00,direct,desktop,0
6523,2024-06-29 07:14:00,ad,mobile,0
2183,2024-06-10 07:53:00,ad,mobile,0
1871,2024-06-09 07:45:00,search,mobile,0
3191,2024-06-15 13:31:00,ad,desktop,1
4194,2024-06-19 16:30:00,search,mobile,1
3389,2024-06-16 07:16:00,search,mobile,0
5012,2024-06-23 16:05:00,ad,mobile,0
8590,2024-07-08 09:38:00,ad,mobile,0
2824,2024-06-13 09:18:00,ad,desktop,0
9816,2024-07-13 14:27:00,ad,desktop,0
972,2024-06-05 09:38:00,ad,tablet,0
8045,2024-07-06 17:09:00,ad,mobile,1
338,2024-06-02 13:12:00,search,mobile,0
2292,2024-06-11 16:33:00,email,desktop,0
9387,2024-07-11 08:53:00,direct,desktop,0
8173,2024-07-06 12:33:00,direct,mobile,0
2940,2024-06-14 07:39:00,ad,tablet,0
5215,2024-06-24 08:59:00,ad,desktop,1
2750,2024-06-13 16:12:00,search,mobile,0
5410,2024-06-25 09:57:00,ad,mobile,0
8408,2024-07-07 10:11:00,search,tablet,0
1003,2024-06-05 09:24:00,ad,mobile,0
4546,2024-06-21 15:35:00,search,mobile,0
3463,2024-06-16 09:25:00,ad,tablet,0
2092,2024-06-10 13:08:00,search,mobile,0
9909,2024-07-13 09:14:00,ad,tablet,0
6405,2024-06-29 09:39:00,ad,mobile,0
5572,2024-06-25 08:39:00,ad,mobile,0
4248,2024-06-20 16:13:00,direct,mobile,0
10083,2024-07-13 12:29:00,social,mobile,0
2740,2024-06-13 11:46:00,email,mobile,0
237,2024-06-01 14:56:00,email,desktop,0
6658,2024-06-30 10:35:00,email,tablet,0
6039,2024-06-27 08:42:00,search,mobile,0
9161,2024-07-10 13:37:00,ad,desktop,0
2306,2024-06-11 08:58:00,ad,mobile,0
463,2024-06-02 15:02:00,direct,desktop,0
2581,2024-06-12 16:18:00,ad,desktop,0
948,2024-06-05 11:14:00,ad,tablet,0
8758,2024-07-08 15:12:00,email,mobile,0
8819,2024-07-09 12:51:00,ad,mobile,0
4490,2024-06-20 08:25:00,social,tablet,0
8256,2024-07-07 07:37:00,search,mobile,0
8181,2024-07-06 16:48:00,direct,mobile,0
4221,2024-06-19 07:30:00,ad,mobile,0
2884,2024-06-13 10:32:00,search,tablet,1
4247,2024-06-20 09:22:00,ad,mobile,0
9083,2024-07-09 17:49:00,email,desktop,0
5645,2024-06-26 12:26:00,ad,mobile,1
5036,2024-06-23 12:42:00,search,desktop,0
6768,2024-06-30 15:59:00,search,tablet,0
3431,2024-06-16 13:05:00,search,mobile,0
8667,2024-07-08 13:10:00,ad,desktop,1
9874,2024-07-13 15:12:00,search,mobile,0
1171,2024-06-06 12:19:00,email,mobile,0
6789,2024-06-30 08:42:00,search,mobile,1
8157,2024-07-06 16:40:00,ad,tablet,0
6383,2024-06-29 15:25:00,email,mobile,0
3198,2024-06-15 13:02:00,search,tablet,0
7612,2024-07-04 09:18:00,search,mobile,0
1244,2024-06-06 11:54:00,ad,desktop,0
8993,2024-07-09 17:42:00,ad,desktop,0
3455,2024-06-16 13:37:00,direct,mobile,0
2892,2024-06-13 16:19:00,ad,mobile,0
5171,2024-06-24 14:19:00,search,mobile,0
9273,2024-07-10 10:53:00,direct,mobile,0
5589,2024-06-25 13:02:00,search,mobile,0
9696,2024-07-12 16:18:00,direct,mobile,1
6572,2024-06-29 14:08:00,search,mobile,0
9809,2024-07-13 09:34:00,ad,mobile,0
8942,2024-07-09 11:57:00,ad,tablet,0
1081,2024-06-05 15:50:00,ad,mobile,1
10391,2024-07-15 07:47:00,ad,mobile,1
708,2024-06-04 11:25:00,ad,mobile,0
8571,2024-07-08 09:40:00,search,desktop,0
6803,2024-06-30 11:54:00,social,mobile,0
8141,2024-07-06 14:52:00,social,mobile,0
8572,2024-07-08 12:00:00,ad,desktop,0
9084,2024-07-09 14:18:00,search,mobile,0
7279,2024-07-02 13:40:00,email,mobile,0
5127,2024-06-23 10:43:00,ad,mobile,0
8053,2024-07-06 17:33:00,ad,mobile,0
2722,2024-06-13 16:43:00,direct,tablet,0
6749,2024-06-30 11:43:00,ad,desktop,0
3536,2024-06-17 13:20:00,ad,desktop,0
5870,2024-06-27 10:26:00,direct,mobile,1
9039,2024-07-09 09:48:00,search,mobile,0
548,2024-06-03 14:57:00,ad,tablet,1
6003,2024-06-27 17:05:00,ad,tablet,0
7588,2024-07-04 07:48:00,ad,tablet,1
3555,2024-06-17 17:03:00,social,tablet,0
354,2024-06-02 17:25:00,ad,desktop,0
7139,2024-07-02 08:44:00,ad,mobile,0
4555,2024-06-21 09:21:00,ad,desktop,0
10302,2024-07-15 14:29:00,social,mobile,0
5048,2024-06-23 17:28:00,search,desktop,0
8269,2024-07-07 08:38:00,ad,mobile,1
5233,2024-06-24 07:41:00,search,mobile,0
9539,2024-07-12 11:17:00,ad,desktop,0
3185,2024-06-15 09:44:00,ad,desktop,1
9116,2024-07-10 09:18:00,ad,mobile,0
6849,2024-06-30 15:38:00,direct,mobile,1
785,2024-06-04 10:06:00,social,tablet,0
5569,2024-06-25 12:17:00,ad,tablet,0
6559,2024-06-29 11:50:00,search,mobile,0
9883,2024-07-13 15:38:00,direct,desktop,0
4015,2024-06-19 16:07:00,ad,mobile,0
8398,2024-07-07 10:17:00,search,desktop,1
6444,2024-06-29 11:06:00,social,mobile,0
6132,2024-06-28 08:25:00,ad,mobile,0
5365,2024-06-25 17:07:00,ad,desktop,0
4353,2024-06-20 07:48:00,ad,tablet,0
5066,2024-06-23 07:07:00,ad,mobile,0
2086,2024-06-10 17:49:00,email,tablet,1
10329,2024-07-15 11:06:00,search,mobile,0
3583,2024-06-17 10:45:00,ad,tablet,0
1304,2024-06-07 10:27:00,ad,desktop,0
4220,2024-06-19 14:37:00,search,mobile,0
5772,2024-06-26 14:22:00,ad,desktop,0
1659,2024-06-08 14:11:00,ad,desktop,1
7806,2024-07-05 17:42:00,search,mobile,1
1269,2024-06-07 16:38:00,email,mobile,1
3789,2024-06-18 12:49:00,ad,mobile,0
9332,2024-07-11 08:37:00,email,mobile,0
1192,2024-06-06 16:24:00,ad,mobile,0
9967,2024-07-13 09:52:00,ad,mobile,0
7468,2024-07-03 08:48:00,search,desktop,0
7137,2024-07-02 09:12:00,ad,tablet,0
5397,2024-06-25 14:34:00,ad,mobile,0
6273,2024-06-28 07:45:00,ad,desktop,0
214,2024-06-01 15:39:00,ad,mobile,1
4634,2024-06-21 16:01:00,search,mobile,0
1216,2024-06-06 12:22:00,ad,desktop,0
8931,2024-07-09 16:25:00,search,mobile,0
1164,2024-06-06 15:30:00,email,mobile,1
6650,2024-06-30 10:12:00,search,mobile,0
6913,2024-07-01 12:17:00,search,tablet,0
4775,2024-06-22 14:59:00,search,desktop,0
426,2024-06-02 07:29:00,ad,tablet,0
853,2024-06-04 17:38:00,search,mobile,0
9327,2024-07-11 08:38:00,social,desktop,0
3413,2024-06-16 12:27:00,search,mobile,0
2083,2024-06-10 11:14:00,direct,desktop,0
6282,2024-06-28 11:22:00,direct,desktop,0
5581,2024-06-25 16:07:00,search,mobile,1
709,2024-06-04 11:35:00,direct,mobile,0
8450,2024-07-07 10:07:00,search,tablet,1
5777,2024-06-26 10:52:00,ad,desktop,0
815,2024-06-04 16:46:00,direct,mobile,0
681,2024-06-04 08:31:00,direct,mobile,0
1584,2024-06-08 07:29:00,ad,mobile,0
4916,2024-06-22 07:42:00,search,mobile,0
9859,2024-07-13 13:17:00,ad,desktop,0
2156,2024-06-10 08:29:00,ad,mobile,0
9462,2024-07-11 14:06:00,ad,mobile,0
9536,2024-07-12 07:02:00,ad,mobile,1
4178,2024-06-19 10:33:00,search,desktop,0
1082,2024-06-05 15:48:00,social,desktop,0
425,2024-06-02 17:19:00,search,tablet,0
404,2024-06-02 15:31:00,search,tablet,0
7352,2024-07-02 11:12:00,direct,mobile,0
7595,2024-07-04 12:33:00,search,mobile,0
4859,2024-06-22 14:22:00,search,mobile,0
1275,2024-06-07 17:31:00,ad,mobile,0
3295,2024-06-16 12:25:00,ad,desktop,0
9826,2024-07-13 09:23:00,direct,mobile,0
6152,2024-06-28 12:14:00,search,mobile,1
5831,2024-06-26 17:59:00,ad,mobile,0
5446,2024-06-25 15:51:00,search,mobile,0
3364,2024-06-16 10:58:00,ad,desktop,0
2302,2024-06-11 11:34:00,social,mobile,0
4694,2024-06-21 07:15:00,ad,desktop,0
723,2024-06-04 16:37:00,direct,desktop,0
6637,2024-06-30 13:32:00,search,mobile,0
5249,2024-06-24 08:55:00,social,desktop,1
2100,2024-06-10 14:05:00,email,tablet,0
8248,2024-07-06 15:53:00,email,mobile,0
7379,2024-07-03 14:57:00,search,mobile,0
3439,2024-06-16 13:45:00,ad,desktop,0
4336,2024-06-20 10:01:00,ad,tablet,0
545,2024-06-03 17:18:00,direct,mobile,0
4051,2024-06-19 14:52:00,search,mobile,1
3293,2024-06-16 14:29:00,ad,mobile,0
8544,2024-07-08 08:49:00,search,mobile,0
9459,2024-07-11 08:42:00,direct,mobile,0
5182,2024-06-24 07:03:00,search,desktop,0
6741,2024-06-30 14:12:00,search,mobile,0
2012,2024-06-10 07:09:00,search,desktop,0
10030,2024-07-13 10:30:00,direct,desktop,0
5578,2024-06-25 07:41:00,ad,desktop,1
5631,2024-06-26 07:53:00,search,mobile,0
4766,2024-06-22 10:12:00,email,mobile,1
7530,2024-07-03 08:03:00,email,desktop,0
4744,2024-06-22 09:08:00,ad,mobile,1
3413,2024-06-16 12:27:00,search,mobile,0
1266,2024-06-06 16:54:00,search,desktop,0
79,2024-06-01 07:03:00,search,mobile,1
8513,2024-07-07 16:05:00,ad,desktop,0
7710,2024-07-04 11:25:00,direct,desktop,0
9972,2024-07-13 12:56:00,ad,tablet,1
7907,2024-07-05 12:25:00,search,mobile,0
2259,2024-06-11 08:53:00,ad,mobile,0
621,2024-06-03 08:58:00,direct,desktop,0
2565,2024-06-12 12:55:00,ad,tablet,0
540,2024-06-03 11:34:00,search,desktop,1
7696,2024-07-04 07:27:00,ad,desktop,0
6245,2024-06-28 14:11:00,ad,mobile,0
10406,2024-07-15 13:45:00,ad,mobile,0
521,2024-06-03 14:14:00,search,desktop,0
6048,2024-06-27 11:12:00,search,mobile,0
2414,2024-06-11 07:23:00,email,desktop,0
2627,2024-06-12 09:58:00,search,desktop,0
10196,2024-07-14 15:29:00,ad,desktop,0
1521,2024-06-07 14:45:00,search,mobile,0
2016,2024-06-10 12:38:00,social,desktop,0
3875,2024-06-18 14:02:00,ad,mobile,0
8275,2024-07-07 10:04:00,search,desktop,0
4342,2024-06-20 13:06:00,search,desktop,0
3686,2024-06-17 11:26:00,ad,desktop,0
5208,2024-06-24 07:52:00,search,desktop,0
1866,2024-06-09 16:45:00,ad,mobile,1
777,2024-06-04 08:14:00,search,tablet,0
9901,2024-07-13 13:02:00,ad,desktop,0
9614,2024-07-12 11:52:00,search,tablet,1
6655,2024-06-30 13:15:00,ad,desktop,1
1241,2024-06-06 09:29:00,search,tablet,0
10423,2024-07-15 12:25:00,search,tablet,0
3620,2024-06-17 11:45:00,search,mobile,1
2856,2024-06-13 07:31:00,direct,tablet,0
386,2024-06-02 16:16:00,search,mobile,0
5300,2024-06-24 10:00:00,ad,desktop,1
3479,2024-06-16 16:24:00,search,mobile,0
9174,2024-07-10 12:55:00,direct,desktop,0
6978,2024-07-01 13:15:00,email,mobile,0
3120,2024-06-15 10:20:00,ad,mobile,1
349,2024-06-02 12:02:00,direct,mobile,0
4142,2024-06-19 15:20:00,direct,mobile,0
4775,2024-06-22 14:59:00,search,desktop,0
200,2024-06-01 13:50:00,direct,mobile,0
10257,2024-07-14 08:33:00,direct,mobile,0
992,2024-06-05 08:15:00,ad,desktop,0
1483,2024-06-07 09:41:00,ad,mobile,1
7718,2024-07-04 08:26:00,email,desktop,1
3,2024-06-01 14:12:00,ad,mobile,0
4531,2024-06-21 07:06:00,ad,desktop,0
8180,2024-07-06 14:42:00,social,tablet,0
8655,2024-07-08 17:39:00,ad,desktop,0
10066,2024-07-13 15:56:00,direct,desktop,0
1516,2024-06-07 13:43:00,search,desktop,0
4368,2024-06-20 10:54:00,search,mobile,1
4639,2024-06-21 09:36:00,direct,tablet,0
8812,2024-07-09 15:47:00,ad,mobile,1
30,2024-06-01 07:03:00,email,desktop,0
5921,2024-06-27 09:37:00,ad,mobile,1
598,2024-06-03 14:48:00,ad,mobile,0
9653,2024-07-12 15:13:00,search,mobile,0
932,2024-06-05 13:12:00,direct,desktop,1
3166,2024-06-15 17:17:00,email,desktop,0
10019,2024-07-13 17:23:00,search,mobile,0
946,2024-06-05 08:46:00,search,desktop,0
3557,2024-06-17 12:50:00,search,desktop,0
6589,2024-06-29 13:56:00,direct,desktop,0
6979,2024-07-01 15:30:00,social,desktop,0
4320,2024-06-20 16:54:00,ad,mobile,0
6935,2024-07-01 13:57:00,ad,mobile,0
8108,2024-07-06 17:10:00,search,mobile,0
4006,2024-06-19 08:44:00,ad,mobile,0
2775,2024-06-13 15:15:00,direct,desktop,0
1098,2024-06-06 08:35:00,search,desktop,0
7484,2024-07-03 16:47:00,direct,desktop,0
6030,2024-06-27 09:29:00,direct,mobile,0
3391,2024-06-16 16:22:00,ad,mobile,0
5355,2024-06-25 15:12:00,search,mobile,1
8320,2024-07-07 16:12:00,search,mobile,0
9224,2024-07-10 12:03:00,ad,desktop,1
8869,2024-07-09 13:17:00,direct,mobile,0
4914,2024-06-22 15:52:00,ad,mobile,0
2116,2024-06-10 09:26:00,ad,mobile,1
5577,2024-06-25 17:04:00,ad,mobile,0
2430,2024-06-11 10:34:00,email,tablet,0
9330,2024-07-11 10:48:00,ad,desktop,1
2444,2024-06-11 14:55:00,search,desktop,1
734,2024-06-04 13:43:00,ad,mobile,0
7077,2024-07-01 11:44:00,search,mobile,0
6683,2024-06-30 12:10:00,ad,mobile,0
6890,2024-07-01 12:49:00,email,mobile,0
8318,2024-07-07 10:49:00,direct,tablet,0
9375,2024-07-11 14:51:00,ad,mobile,0
8982,2024-07-09 14:40:00,search,mobile,0
3915,2024-06-18 15:37:00,search,tablet,0
6584,2024-06-29 09:13:00,search,tablet,0
6520,2024-06-29 11:36:00,ad,desktop,0
5802,2024-06-26 11:47:00,direct,tablet,0
5063,2024-06-23 09:50:00,email,tablet,0
1305,2024-06-07 15:29:00,direct,mobile,0
977,2024-06-05 12:57:00,ad,mobile,1
113,2024-06-01 14:46:00,search,desktop,0
999,2024-06-05 07:31:00,search,mobile,0
4789,2024-06-22 15:07:00,social,desktop,0
7386,2024-07-03 10:49:00,ad,tablet,0
8058,2024-07-06 08:31:00,search,tablet,0
7431,2024-07-03 08:03:00,search,mobile,1
8459,2024-07-07 15:25:00,social,tablet,0
9615,2024-07-12 17:01:00,direct,mobile,0
3855,2024-06-18 10:30:00,ad,desktop,0
2396,2024-06-11 15:04:00,email,desktop,0
1787,2024-06-08 17:16:00,direct,mobile,0
7065,2024-07-01 17:49:00,email,mobile,0
5253,2024-06-24 10:54:00,ad,mobile,1
9245,2024-07-10 10:18:00,social,mobile,0
3269,2024-06-15 07:04:00,email,desktop,0
5022,2024-06-23 17:33:00,ad,mobile,0
8363,2024-07-07 16:23:00,search,mobile,0
2885,2024-06-13 11:35:00,ad,desktop,0
4343,2024-06-20 11:39:00,search,tablet,0
4326,2024-06-20 12:15:00,direct,tablet,0
2512,2024-06-12 12:11:00,ad,mobile,0
2887,2024-06-13 17:46:00,ad,mobile,0
4368,2024-06-20 10:54:00,search,mobile,0
9888,2024-07-13 15:26:00,ad,desktop,1
6557,2024-06-29 15:11:00,direct,desktop,0
1987,2024-06-10 15:41:00,search,mobile,0
7222,2024-07-02 13:42:00,search,mobile,0
197,2024-06-01 16:59:00,search,desktop,0
8398,2024-07-07 10:17:00,search,desktop,1
2518,2024-06-12 15:14:00,ad,mobile,0
3884,2024-06-18 16:29:00,email,desktop,0
6025,2024-06-27 15:53:00,search,tablet,0
3119,2024-06-15 08:38:00,search,desktop,0
9664,2024-07-12 12:56:00,direct,mobile,0
1761,2024-06-08 16:42:00,ad,desktop,0
6221,2024-06-28 14:16:00,ad,mobile,0
4935,2024-06-22 14:26:00,direct,mobile,0
2254,2024-06-11 09:06:00,email,mobile,0
9101,2024-07-10 13:33:00,ad,mobile,0
7646,2024-07-04 07:36:00,search,desktop,1
1590,2024-06-08 17:51:00,email,mobile,0
7170,2024-07-02 14:49:00,search,mobile,0
6332,2024-06-28 15:24:00,direct,mobile,0
4941,2024-06-22 09:54:00,ad,desktop,0
2599,2024-06-12 13:40:00,ad,mobile,1
4025,2024-06-19 07:23:00,search,desktop,0
5124,2024-06-23 07:09:00,ad,tablet,0
9955,2024-07-13 09:39:00,ad,mobile,1
10295,2024-07-15 16:02:00,search,desktop,0
6115,2024-06-28 17:42:00,search,tablet,0
210,2024-06-01 11:58:00,search,mobile,0
1916,2024-06-09 08:19:00,search,desktop,0
6296,2024-06-28 09:42:00,ad,mobile,0
1068,2024-06-05 16:08:00,search,mobile,0
7448,2024-07-03 13:26:00,ad,mobile,0
3590,2024-06-17 08:23:00,search,mobile,0
5248,2024-06-24 11:24:00,direct,mobile,0
2306,2024-06-11 08:58:00,ad,mobile,1
9212,2024-07-10 13:47:00,search,mobile,0
3751,2024-06-17 14:54:00,ad,desktop,0
3604,2024-06-17 18:00:00,search,mobile,0
6541,2024-06-29 10:59:00,ad,mobile,0
10059,2024-07-13 08:46:00,ad,desktop,0
3061,2024-06-14 09:34:00,social,mobile,0
7165,2024-07-02 12:50:00,email,desktop,1
8281,2024-07-07 08:51:00,search,mobile,0
8810,2024-07-09 12:54:00,ad,mobile,0
2373,2024-06-11 08:19:00,search,desktop,0
2348,2024-06-11 15:24:00,search,desktop,0
2844,2024-06-13 17:19:00,direct,tablet,0
8431,2024-07-07 09:54:00,ad,mobile,0
632,2024-06-03 13:14:00,search,mobile,0
9515,2024-07-11 09:16:00,search,mobile,1
3184,2024-06-15 07:48:00,search,desktop,0
4139,2024-06-19 09:27:00,ad,mobile,0
935,2024-06-05 10:47:00,ad,mobile,0
7502,2024-07-03 16:04:00,ad,desktop,0
9170,2024-07-10 15:39:00,social,tablet,0
6706,2024-06-30 17:57:00,ad,tablet,0
1757,2024-06-08 12:31:00,ad,mobile,1
910,2024-06-05 13:49:00,email,mobile,0
312,2024-06-02 13:29:00,search,mobile,0
9592,2024-07-12 10:48:00,direct,desktop,0
4714,2024-06-22 12:16:00,direct,mobile,0
2473,2024-06-11 09:42:00,search,mobile,0
3751,2024-06-17 14:54:00,ad,desktop,0
3122,2024-06-15 13:53:00,ad,desktop,1
2068,2024-06-10 16:42:00,ad,tablet,0
466,2024-06-02 16:05:00,search,mobile,0
5412,2024-06-25 10:30:00,email,desktop,0
211,2024-06-01 15:03:00,ad,mobile,0
9915,2024-07-13 07:18:00,search,desktop,0
7393,2024-07-03 14:42:00,email,mobile,0
8178,2024-07-06 08:03:00,search,desktop,0
3695,2024-06-17 11:04:00,direct,mobile,0
6675,2024-06-30 08:30:00,ad,mobile,0
9913,2024-07-13 08:01:00,search,mobile,0
6617,2024-06-30 15:02:00,direct,desktop,0
9812,2024-07-13 11:53:00,ad,mobile,0
2265,2024-06-11 09:09:00,ad,mobile,0
3769,2024-06-17 12:41:00,ad,mobile,0
6249,2024-06-28 13:50:00,search,mobile,0
1815,2024-06-09 15:35:00,ad,mobile,0
1058,2024-06-05 09:13:00,email,mobile,0
4573,2024-06-21 08:15:00,search,mobile,0
1638,2024-06-08 08:09:00,search,mobile,1
3549,2024-06-17 17:50:00,ad,mobile,0
5887,2024-06-27 15:21:00,direct,mobile,0
4959,2024-06-23 12:02:00,ad,desktop,0
913,2024-06-05 09:43:00,ad,tablet,0
2541,2024-06-12 17:52:00,ad,mobile,1
9463,2024-07-11 13:53:00,email,mobile,0
6821,2024-06-30 12:27:00,social,tablet,0
4996,2024-06-23 08:41:00,direct,desktop,0
4352,2024-06-20 11:19:00,search,desktop,0
5930,2024-06-27 10:34:00,ad,mobile,0
3209,2024-06-15 11:00:00,search,mobile,0
9932,2024-07-13 09:58:00,email,mobile,0
1690,2024-06-08 08:32:00,ad,mobile,0
3908,2024-06-18 09:05:00,search,mobile,0
2081,2024-06-10 07:24:00,ad,desktop,0
8676,2024-07-08 09:04:00,search,desktop,0
6983,2024-07-01 11:18:00,ad,desktop,0
4155,2024-06-19 14:56:00,search,mobile,0
2978,2024-06-14 15:03:00,social,tablet,1
10195,2024-07-14 13:38:00,social,desktop,0
6777,2024-06-30 15:33:00,search,mobile,1
8526,2024-07-07 10:24:00,ad,mobile,0
4936,2024-06-22 10:02:00,ad,desktop,0
4587,2024-06-21 17:19:00,search,mobile,0
10171,2024-07-14 17:25:00,ad,mobile,0
1261,2024-06-06 16:28:00,email,mobile,1
4099,2024-06-19 15:42:00,search,desktop,1
1712,2024-06-08 17:56:00,ad,mobile,1
7640,2024-07-04 13:41:00,email,desktop,0
5806,2024-06-26 10:35:00,search,mobile,0
4588,2024-06-21 09:52:00,search,mobile,0
8106,2024-07-06 08:11:00,ad,mobile,0
